id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
42	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
43	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
44	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
45	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
46	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
47	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	5.0	3.0	5.0	4.0	2.0	1.0	2.0	1.0
48	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
49	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50	5.0	3.0	5.0	3.0	14.0	4.0	14.0	6.0	7.0	4.0	7.0	3.0	24.0	9.0	24.0	9.0	5.0	3.0	5.0	3.0
51	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
52	2.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
53	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
54	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
55	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
57	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
59	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
60	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
61	4.0	3.0	4.0	4.0	1.0	1.0	1.0	1.0	4.0	3.0	4.0	3.0	1.0	1.0	1.0	1.0	4.0	3.0	4.0	3.0
62	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
64	2.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	5.0	2.0	3.0	2.0	5.0	2.0	3.0	2.0	5.0	2.0	3.0
65	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
top_1_3_5_10	25_42_47_48	29_42_46_50	24_42_48_48	29_43_47_49	28_45_46_48	32_43_47_50	27_45_47_48	27_45_47_50	27_44_46_48	31_43_47_50	26_44_47_48	31_45_48_50	28_44_47_49	30_43_46_50	30_45_48_49	29_43_47_51	25_42_47_48	29_42_46_50	27_42_48_48	28_44_47_51
percent	0.439_0.737_0.825_0.842	0.509_0.737_0.807_0.877	0.421_0.737_0.842_0.842	0.509_0.754_0.825_0.860	0.491_0.789_0.807_0.842	0.561_0.754_0.825_0.877	0.474_0.789_0.825_0.842	0.474_0.789_0.825_0.877	0.474_0.772_0.807_0.842	0.544_0.754_0.825_0.877	0.456_0.772_0.825_0.842	0.544_0.789_0.842_0.877	0.491_0.772_0.825_0.860	0.526_0.754_0.807_0.877	0.526_0.789_0.842_0.860	0.509_0.754_0.825_0.895	0.439_0.737_0.825_0.842	0.509_0.737_0.807_0.877	0.474_0.737_0.842_0.842	0.491_0.772_0.825_0.895
improve_drop	0_0	13_5	1_1	9_5	0_0	12_5	2_1	3_4	0_0	13_5	1_1	10_6	0_0	13_6	5_1	12_9	0_0	13_5	4_1	13_8
